1599697958.7,6820862,42560541,0.0,175026176
1599697958.96,6822053,42561700,21.4,175026176
1599697959.24,6823281,42562834,21.0,175026176
1599697959.53,6824517,42563968,21.5,175026176
1599697959.81,6825651,42565021,18.3,175026176
1599697960.08,6827062,42566399,24.7,175026176
1599697960.36,6828277,42567599,18.0,175026176
1599697960.64,6829411,42568916,21.2,175026176
1599697960.92,6830545,42569888,17.5,175026176
1599697961.21,6831679,42571022,21.0,175026176
1599697961.5,6832813,42572237,24.4,175026176
1599697961.78,6834028,42573371,18.3,175026176
1599697962.06,6835162,42574565,25.5,175026176
1599697962.33,6836296,42575699,18.0,175026176
1599697962.61,6837349,42576671,18.1,175026176
1599697962.88,6838589,42577943,21.2,175026176
1599697963.17,6839723,42579252,21.1,175026176
1599697963.45,6840995,42580492,17.6,175026176
1599697963.73,6842210,42581545,24.9,175026176
1599697964.01,6843344,42582739,21.1,175026176
1599697964.3,6844397,42583954,21.1,175026176
1599697964.58,6845750,42585194,21.4,175026176
1599697964.86,6846986,42586328,17.4,175026176
1599697965.15,6848234,42587381,21.3,175050752
1599697965.43,6849368,42588683,24.8,175050752
1599697965.71,6850583,42589898,21.2,175050752
1599697966.0,6851742,42591089,17.6,175050752
1599697966.28,6852957,42592223,21.3,175050752
1599697966.56,6854185,42593357,18.0,175054848
1599697966.84,6855319,42594585,18.2,175054848
1599697967.12,6856453,42595719,21.6,175054848
1599697967.39,6857608,42596853,17.6,175054848
1599697967.68,6858742,42597987,21.3,175054848
1599697967.96,6860728,42599766,21.4,175054848
1599697968.24,6861928,42601152,17.3,175054848
1599697968.53,6863387,42602530,25.1,175054848
1599697968.81,6864578,42603770,18.1,175054848
1599697969.08,6865712,42604904,17.6,175054848
1599697969.37,6866846,42606038,21.6,175054848
1599697969.65,6867980,42607172,17.9,175054848
1599697969.93,6869114,42608824,25.0,175054848
1599697970.21,6872717,42620320,11.7,175054848
1599697970.46,6873770,42621454,3.9,175054848
1599697970.72,6874823,42622426,3.9,175054848
1599697970.98,6875901,42623617,24.5,175054848
1599697971.26,6877116,42624845,18.0,175054848
1599697971.54,6878352,42626000,21.1,175054848
1599697971.82,6879486,42627215,17.5,175054848
1599697972.11,6880620,42628349,21.1,175054848
1599697972.39,6881973,42629670,21.3,175054848
1599697972.68,6883026,42630804,24.8,175054848
1599697972.96,6884298,42632044,13.9,175054848
1599697973.25,6885513,42633178,25.4,174280704
1599697973.52,6886647,42634312,24.8,174288896
1599697973.8,6887875,42635446,35.8,174194688
1599697974.08,6888928,42636580,21.3,174231552
1599697974.36,6890249,42637852,17.6,174231552
1599697974.65,6891383,42638986,20.9,174231552
1599697974.93,6892598,42640120,24.3,174231552
1599697975.22,6893846,42641401,17.7,174231552
1599697975.5,6894899,42642535,21.3,174231552
1599697975.79,6896114,42643771,17.9,174231552
1599697976.06,6897354,42645022,21.7,174231552
1599697976.34,6898488,42646216,20.8,174231552
1599697976.63,6899622,42647431,24.6,174231552
1599697976.91,6900769,42648625,17.3,174231552
1599697977.2,6902086,42649934,24.2,174231552
1599697977.49,6903301,42651149,17.4,174231552
1599697977.78,6904606,42652373,17.9,174231552
1599697978.06,6905878,42653451,27.7,173490176
1599697978.35,6907150,42654772,32.2,173502464
1599697978.63,6908284,42655966,17.6,173645824
1599697978.91,6909418,42657100,24.7,173645824
1599697979.19,6910552,42658315,17.5,173645824
1599697979.48,6911686,42659368,18.0,173658112
1599697979.76,6913007,42660640,21.7,173666304
1599697980.03,6914255,42661876,21.3,173666304
1599697980.32,6915389,42663157,18.1,173666304
1599697980.59,6916548,42664429,21.3,173666304
1599697980.87,6917682,42665576,17.6,173666304
1599697981.16,6918897,42666710,21.4,173666304
1599697981.44,6920031,42667844,17.7,173666304
1599697981.72,6921259,42669059,21.0,173666304
1599697982.01,6922312,42670193,18.0,173666304
1599697982.28,6923527,42671246,21.1,173666304
1599697982.57,6924799,42672567,24.3,173666304
1599697982.86,6926014,42673620,18.0,173666304
1599697983.13,6927388,42674941,19.0,173666304
1599697983.4,6928360,42675994,21.3,173707264
1599697983.68,6929494,42677047,21.0,173707264
1599697983.96,6930709,42678181,17.4,173707264
1599697984.25,6931949,42679534,21.5,173707264
1599697984.53,6933164,42680668,21.2,173707264
1599697984.82,6934298,42681802,17.7,173707264
1599697985.1,6935571,42683074,21.3,173707264
1599697985.38,6936705,42684274,21.0,173707264
1599697985.67,6937920,42685489,17.3,173707264
1599697985.96,6939135,42686623,21.3,173707264
1599697986.23,6940269,42687757,17.8,173707264
1599697986.52,6941463,42689032,21.5,173707264
1599697986.79,6942516,42690085,21.4,173707264
